Ensmbl_IDs	Gene_Description	PWM	Mouse_Gene_Name	TPM_rep1	FPKM_rep1	TPM_rep2	FPKM_rep2
ENSMUSG00000015579	NK2 homeobox 5 [Source:MGI Symbol;Acc:MGI:97350]	NKX2-5.Me9979.1.YY2017.HT-SE2	Nkx2-5	112.75	83.65	109.78	84.63
ENSMUSG00000020889	nuclear receptor subfamily 1, group D, member 1 [Source:MGI Symbol;Acc:MGI:2444210]	NR1D1.Me9647.1.YY2017.HT-SE2	Nr1d1	4.57	3.39	3.89	3
ENSMUSG00000020889	nuclear receptor subfamily 1, group D, member 1 [Source:MGI Symbol;Acc:MGI:2444210]	NR1D1_HUMAN.H11MO.0.B	Nr1d1	4.57	3.39	3.89	3
ENSMUSG00000020889	nuclear receptor subfamily 1, group D, member 1 [Source:MGI Symbol;Acc:MGI:2444210]	NR1D1.Ca9647.1.YY2017.HT-SE2	Nr1d1	4.57	3.39	3.89	3
ENSMUSG00000021775	nuclear receptor subfamily 1, group D, member 2 [Source:MGI Symbol;Acc:MGI:2449205]	AJ_NR1D2	Nr1d2	8.91	6.61	7.32	5.64
ENSMUSG00000021775	nuclear receptor subfamily 1, group D, member 2 [Source:MGI Symbol;Acc:MGI:2449205]	NR1D2_MOUSE.H11MO.0.A	Nr1d2	8.91	6.61	7.32	5.64
ENSMUSG00000021775	nuclear receptor subfamily 1, group D, member 2 [Source:MGI Symbol;Acc:MGI:2449205]	NR1D2.Ca9646.1.YY2017.HT-SE2	Nr1d2	8.91	6.61	7.32	5.64
ENSMUSG00000021775	nuclear receptor subfamily 1, group D, member 2 [Source:MGI Symbol;Acc:MGI:2449205]	NR1D2.Me9646.1.YY2017.HT-SE2	Nr1d2	8.91	6.61	7.32	5.64
ENSMUSG00000005897	nuclear receptor subfamily 2, group C, member 1 [Source:MGI Symbol;Acc:MGI:1352465]	NR2C1.Me9655.2.YY2017.HT-SE2	Nr2c1	5.76	4.27	6.09	4.7
ENSMUSG00000005897	nuclear receptor subfamily 2, group C, member 1 [Source:MGI Symbol;Acc:MGI:1352465]	NR2C1_HUMAN.H11MO.0.C	Nr2c1	5.76	4.27	6.09	4.7
ENSMUSG00000005897	nuclear receptor subfamily 2, group C, member 1 [Source:MGI Symbol;Acc:MGI:1352465]	NR2C1.Ca9655.2.YY2017.HT-SE2	Nr2c1	5.76	4.27	6.09	4.7
ENSMUSG00000005897	nuclear receptor subfamily 2, group C, member 1 [Source:MGI Symbol;Acc:MGI:1352465]	NR2C1.Ca9655.1.YY2017.HT-SE2	Nr2c1	5.76	4.27	6.09	4.7
ENSMUSG00000005897	nuclear receptor subfamily 2, group C, member 1 [Source:MGI Symbol;Acc:MGI:1352465]	NR2C1.Me9655.1.YY2017.HT-SE2	Nr2c1	5.76	4.27	6.09	4.7
ENSMUSG00000005893	nuclear receptor subfamily 2, group C, member 2 [Source:MGI Symbol;Acc:MGI:1352466]	NR2C2_HUMAN.H11MO.0.B	Nr2c2	12.03	8.92	11.43	8.81
ENSMUSG00000005893	nuclear receptor subfamily 2, group C, member 2 [Source:MGI Symbol;Acc:MGI:1352466]	NR2C2.Ca9654.1.YY2017.HT-SE2	Nr2c2	12.03	8.92	11.43	8.81
ENSMUSG00000005893	nuclear receptor subfamily 2, group C, member 2 [Source:MGI Symbol;Acc:MGI:1352466]	MA0504.1.NR2C2	Nr2c2	12.03	8.92	11.43	8.81
ENSMUSG00000005893	nuclear receptor subfamily 2, group C, member 2 [Source:MGI Symbol;Acc:MGI:1352466]	NR2C2.Me9654.1.YY2017.HT-SE2	Nr2c2	12.03	8.92	11.43	8.81
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	MA0017.1.NR2F1	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	NR2F1.Me9658.2.YY2017.HT-SE2	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	NR2F1.Ca9658.1.YY2017.HT-SE2	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	NR2F1.Ca9658.2.YY2017.HT-SE2	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	NR2F1.Me9658.4.YY2017.HT-SE2	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	NR2F1.Me9658.1.YY2017.HT-SE2	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	MA0017.2.NR2F1	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	COT1_HUMAN.H11MO.0.C	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	NR2F1.Me9658.3.YY2017.HT-SE2	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	TA0711_NR2F1_full_monomer	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	TA0709_NR2F1_DBD_dimer	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	NR2F1.Ca9658.4.YY2017.HT-SE2	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	TA0710_NR2F1_DBD_dimer	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]	NR2F1.Ca9658.3.YY2017.HT-SE2	Nr2f1	7.25	5.38	7.64	5.89
ENSMUSG00000030551	nuclear receptor subfamily 2, group F, member 2 [Source:MGI Symbol;Acc:MGI:1352452]	MA1111.1.NR2F2	Nr2f2	21.61	16.03	24.01	18.51
ENSMUSG00000030551	nuclear receptor subfamily 2, group F, member 2 [Source:MGI Symbol;Acc:MGI:1352452]	COT2_HUMAN.H11MO.0.A	Nr2f2	21.61	16.03	24.01	18.51
ENSMUSG00000030551	nuclear receptor subfamily 2, group F, member 2 [Source:MGI Symbol;Acc:MGI:1352452]	BU0049.Nr2f2_primary	Nr2f2	21.61	16.03	24.01	18.51
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	NR2F6.Ca9657.1.YY2017.HT-SE2	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	TA0723_Nr2f6_DBD_dimer	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	TA0712_NR2F6_DBD_dimer	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	NR2F6.Me9657.4.YY2017.HT-SE2	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	MA0677.1.Nr2f6	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	MA0728.1.Nr2f6.var.2	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	TA0714_NR2F6_full_dimer	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	NR2F6.Me9657.3.YY2017.HT-SE2	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	NR2F6.Ca9657.3.YY2017.HT-SE2	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	NR2F6.Ca9657.2.YY2017.HT-SE2	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	NR2F6.Me9657.1.YY2017.HT-SE2	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	TA0713_NR2F6_DBD_dimer	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	NR2F6.Me9657.2.YY2017.HT-SE2	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000002393	nuclear receptor subfamily 2, group F, member 6 [Source:MGI Symbol;Acc:MGI:1352453]	NR2F6.Ca9657.4.YY2017.HT-SE2	Nr2f6	32.46	24.08	32.99	25.44
ENSMUSG00000024431	nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]	NR3C1.Me9633.1.YY2017.HT-SE2	Nr3c1	12.2	9.05	12.59	9.71
ENSMUSG00000024431	nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]	GCR_HUMAN.H11MO.0.A	Nr3c1	12.2	9.05	12.59	9.71
ENSMUSG00000024431	nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]	MA0113.2.NR3C1	Nr3c1	12.2	9.05	12.59	9.71
ENSMUSG00000024431	nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]	SMiLE_GR	Nr3c1	12.2	9.05	12.59	9.71
ENSMUSG00000024431	nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]	NR3C1.Ca9633.1.YY2017.HT-SE2	Nr3c1	12.2	9.05	12.59	9.71
ENSMUSG00000024431	nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]	MA0113.3.NR3C1	Nr3c1	12.2	9.05	12.59	9.71
ENSMUSG00000023034	nuclear receptor subfamily 4, group A, member 1 [Source:MGI Symbol;Acc:MGI:1352454]	NR4A1.Ca9653.1.YY2017.HT-SE2	Nr4a1	5.77	4.28	5.26	4.06
ENSMUSG00000023034	nuclear receptor subfamily 4, group A, member 1 [Source:MGI Symbol;Acc:MGI:1352454]	NR4A1_HUMAN.H11MO.0.A	Nr4a1	5.77	4.28	5.26	4.06
ENSMUSG00000023034	nuclear receptor subfamily 4, group A, member 1 [Source:MGI Symbol;Acc:MGI:1352454]	NR4A1.Me9653.1.YY2017.HT-SE2	Nr4a1	5.77	4.28	5.26	4.06
ENSMUSG00000023034	nuclear receptor subfamily 4, group A, member 1 [Source:MGI Symbol;Acc:MGI:1352454]	NR4A1.Ca9653.2.YY2017.HT-SE2	Nr4a1	5.77	4.28	5.26	4.06
ENSMUSG00000023034	nuclear receptor subfamily 4, group A, member 1 [Source:MGI Symbol;Acc:MGI:1352454]	NR4A1.Me9653.2.YY2017.HT-SE2	Nr4a1	5.77	4.28	5.26	4.06
ENSMUSG00000023034	nuclear receptor subfamily 4, group A, member 1 [Source:MGI Symbol;Acc:MGI:1352454]	MA1112.1.NR4A1	Nr4a1	5.77	4.28	5.26	4.06
ENSMUSG00000058440	nuclear respiratory factor 1 [Source:MGI Symbol;Acc:MGI:1332235]	NRF1_HUMAN.H11MO.0.A	Nrf1	28.39	21.06	31.07	23.95
ENSMUSG00000058440	nuclear respiratory factor 1 [Source:MGI Symbol;Acc:MGI:1332235]	MA0506.1.NRF1	Nrf1	28.39	21.06	31.07	23.95
ENSMUSG00000058440	nuclear respiratory factor 1 [Source:MGI Symbol;Acc:MGI:1332235]	TA0224_NRF1_full_dimer	Nrf1	28.39	21.06	31.07	23.95
ENSMUSG00000052534	pre B cell leukemia homeobox 1 [Source:MGI Symbol;Acc:MGI:97495]	PBX1.Ca9868.2.YY2017.HT-SE2	Pbx1	17.78	13.19	23.41	18.05
ENSMUSG00000052534	pre B cell leukemia homeobox 1 [Source:MGI Symbol;Acc:MGI:97495]	PBX1.Ca9868.1.YY2017.HT-SE2	Pbx1	17.78	13.19	23.41	18.05
ENSMUSG00000052534	pre B cell leukemia homeobox 1 [Source:MGI Symbol;Acc:MGI:97495]	PBX1_HUMAN.H11MO.0.A	Pbx1	17.78	13.19	23.41	18.05
ENSMUSG00000052534	pre B cell leukemia homeobox 1 [Source:MGI Symbol;Acc:MGI:97495]	PBX1.Me9868.2.YY2017.HT-SE2	Pbx1	17.78	13.19	23.41	18.05
ENSMUSG00000052534	pre B cell leukemia homeobox 1 [Source:MGI Symbol;Acc:MGI:97495]	PBX1.Me9868.1.YY2017.HT-SE2	Pbx1	17.78	13.19	23.41	18.05
ENSMUSG00000052534	pre B cell leukemia homeobox 1 [Source:MGI Symbol;Acc:MGI:97495]	MA0070.1.PBX1	Pbx1	17.78	13.19	23.41	18.05
ENSMUSG00000052534	pre B cell leukemia homeobox 1 [Source:MGI Symbol;Acc:MGI:97495]	HOMEO0136_Pbx1_3203.1	Pbx1	17.78	13.19	23.41	18.05
ENSMUSG00000034673	pre B cell leukemia homeobox 2 [Source:MGI Symbol;Acc:MGI:1341793]	MA1113.1.PBX2	Pbx2	8.38	6.22	8.71	6.72
ENSMUSG00000034673	pre B cell leukemia homeobox 2 [Source:MGI Symbol;Acc:MGI:1341793]	PBX2_HUMAN.H11MO.0.C	Pbx2	8.38	6.22	8.71	6.72
ENSMUSG00000038718	pre B cell leukemia homeobox 3 [Source:MGI Symbol;Acc:MGI:97496]	PBX3_HUMAN.H11MO.0.A	Pbx3	21.72	16.11	20.31	15.66
ENSMUSG00000038718	pre B cell leukemia homeobox 3 [Source:MGI Symbol;Acc:MGI:97496]	MA1114.1.PBX3	Pbx3	21.72	16.11	20.31	15.66
ENSMUSG00000028023	paired-like homeodomain transcription factor 2 [Source:MGI Symbol;Acc:MGI:109340]	PITX2.Ca9905.1.YY2017.HT-SE2	Pitx2	23.24	17.24	22.93	17.68
ENSMUSG00000028023	paired-like homeodomain transcription factor 2 [Source:MGI Symbol;Acc:MGI:109340]	PITX2.Ca9905.2.YY2017.HT-SE2	Pitx2	23.24	17.24	22.93	17.68
ENSMUSG00000028023	paired-like homeodomain transcription factor 2 [Source:MGI Symbol;Acc:MGI:109340]	PITX2.Me9905.2.YY2017.HT-SE2	Pitx2	23.24	17.24	22.93	17.68
ENSMUSG00000028023	paired-like homeodomain transcription factor 2 [Source:MGI Symbol;Acc:MGI:109340]	PITX2.Me9905.1.YY2017.HT-SE2	Pitx2	23.24	17.24	22.93	17.68
ENSMUSG00000028023	paired-like homeodomain transcription factor 2 [Source:MGI Symbol;Acc:MGI:109340]	HOMEO0140_Pitx2_2274.3	Pitx2	23.24	17.24	22.93	17.68
ENSMUSG00000006705	Pbx/knotted 1 homeobox [Source:MGI Symbol;Acc:MGI:1201409]	PKNOX1Ca9671.2.YY2017.HT-SE2	Pknox1	14.52	10.77	13.8	10.64
ENSMUSG00000006705	Pbx/knotted 1 homeobox [Source:MGI Symbol;Acc:MGI:1201409]	PKNX1_HUMAN.H11MO.0.B	Pknox1	14.52	10.77	13.8	10.64
ENSMUSG00000006705	Pbx/knotted 1 homeobox [Source:MGI Symbol;Acc:MGI:1201409]	HOMEO0142_Pknox1_2364.2	Pknox1	14.52	10.77	13.8	10.64
ENSMUSG00000006705	Pbx/knotted 1 homeobox [Source:MGI Symbol;Acc:MGI:1201409]	PKNOX1Ca9671.1.YY2017.HT-SE2	Pknox1	14.52	10.77	13.8	10.64
ENSMUSG00000006705	Pbx/knotted 1 homeobox [Source:MGI Symbol;Acc:MGI:1201409]	PKNOX1.Me9671.2.YY2017.HT-SE2	Pknox1	14.52	10.77	13.8	10.64
ENSMUSG00000006705	Pbx/knotted 1 homeobox [Source:MGI Symbol;Acc:MGI:1201409]	MA0782.1.PKNOX1	Pknox1	14.52	10.77	13.8	10.64
ENSMUSG00000006705	Pbx/knotted 1 homeobox [Source:MGI Symbol;Acc:MGI:1201409]	PKNOX1.Me9671.1.YY2017.HT-SE2	Pknox1	14.52	10.77	13.8	10.64
ENSMUSG00000035934	Pbx/knotted 1 homeobox 2 [Source:MGI Symbol;Acc:MGI:2445415]	PKNOX2.Me9670.1.YY2017.HT-SE2	Pknox2	4.47	3.31	3.6	2.78
ENSMUSG00000035934	Pbx/knotted 1 homeobox 2 [Source:MGI Symbol;Acc:MGI:2445415]	MA0783.1.PKNOX2	Pknox2	4.47	3.31	3.6	2.78
ENSMUSG00000035934	Pbx/knotted 1 homeobox 2 [Source:MGI Symbol;Acc:MGI:2445415]	HOMEO0143_Pknox2_3077.2	Pknox2	4.47	3.31	3.6	2.78
ENSMUSG00000035934	Pbx/knotted 1 homeobox 2 [Source:MGI Symbol;Acc:MGI:2445415]	PKNOX2.Ca9670.1.YY2017.HT-SE2	Pknox2	4.47	3.31	3.6	2.78
ENSMUSG00000026565	POU domain, class 2, transcription factor 1 [Source:MGI Symbol;Acc:MGI:101898]	TA0238_POU2F1_DBD_dimer	Pou2f1	12.26	9.1	11.65	8.98
ENSMUSG00000026565	POU domain, class 2, transcription factor 1 [Source:MGI Symbol;Acc:MGI:101898]	PO2F1_HUMAN.H11MO.0.C	Pou2f1	12.26	9.1	11.65	8.98
ENSMUSG00000026565	POU domain, class 2, transcription factor 1 [Source:MGI Symbol;Acc:MGI:101898]	MA0785.1.POU2F1	Pou2f1	12.26	9.1	11.65	8.98
ENSMUSG00000026565	POU domain, class 2, transcription factor 1 [Source:MGI Symbol;Acc:MGI:101898]	HOMEO0145_Pou2f1_3081.2	Pou2f1	12.26	9.1	11.65	8.98
ENSMUSG00000010175	prospero homeobox 1 [Source:MGI Symbol;Acc:MGI:97772]	PROX1.Ca9999.1.YY2017.HT-SE2	Prox1	12.73	9.44	8.8	6.79
ENSMUSG00000010175	prospero homeobox 1 [Source:MGI Symbol;Acc:MGI:97772]	MA0794.1.PROX1	Prox1	12.73	9.44	8.8	6.79
ENSMUSG00000010175	prospero homeobox 1 [Source:MGI Symbol;Acc:MGI:97772]	PROX1.Me9999.1.YY2017.HT-SE2	Prox1	12.73	9.44	8.8	6.79
ENSMUSG00000026586	paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712]	TA0661_PRRX1_full_dimer	Prrx1	6.89	5.11	6.39	4.92
ENSMUSG00000026586	paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712]	MA0716.1.PRRX1	Prrx1	6.89	5.11	6.39	4.92
ENSMUSG00000026586	paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712]	HOMEO0156_Prrx1_3442.1	Prrx1	6.89	5.11	6.39	4.92
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	MA0075.1.Prrx2	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	MA0075.2.Prrx2	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	HOMEO0157_Prrx2_3072.1	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	TA0663_Prrx2_DBD_monomer	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	PRRX2.Me9913.2.YY2017.HT-SE2	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	PRRX2.Ca9913.3.YY2017.HT-SE2	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	PRRX2.Me9913.1.YY2017.HT-SE2	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	PRRX2.Ca9913.1.YY2017.HT-SE2	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	PRRX2_HUMAN.H11MO.0.C	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	PRRX2.Me9913.3.YY2017.HT-SE2	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	PRRX2.Me9913.4.YY2017.HT-SE2	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000039476	paired related homeobox 2 [Source:MGI Symbol;Acc:MGI:98218]	PRRX2.Ca9913.2.YY2017.HT-SE2	Prrx2	44.86	33.28	38.97	30.04
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	RARA.Ca9645.1.YY2017.HT-SE2	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	RARA.Me9645.2.YY2017.HT-SE2	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	RARA.Ca9645.3.YY2017.HT-SE2	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	RARA.Ca9645.2.YY2017.HT-SE2	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	RARA_HUMAN.H11MO.0.A	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	BU0053.Rara_primary	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	TA0727_RARA_full_dimer	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	RARA.Me9645.1.YY2017.HT-SE2	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	TA0728_RARA_full_dimer	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	TA0747_Rara_DBD_dimer	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	TA0748_Rara_DBD_dimer	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	TA0729_RARA_full_dimer	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	RARA.Me9645.3.YY2017.HT-SE2	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	TA0724_RARA_DBD_dimer	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	MA0729.1.RARA	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	MA0730.1.RARA.var.2	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	SMiLE_RARa	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000037992	retinoic acid receptor, alpha [Source:MGI Symbol;Acc:MGI:97856]	TA0746_Rara_DBD_dimer	Rara	25.97	19.26	24.4	18.81
ENSMUSG00000017491	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	RARB.Me9644.3.YY2017.HT-SE2	Rarb	13.45	9.98	12.67	9.77
ENSMUSG00000017491	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	RARB.Me9644.2.YY2017.HT-SE2	Rarb	13.45	9.98	12.67	9.77
ENSMUSG00000017491	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	MA0857.1.Rarb	Rarb	13.45	9.98	12.67	9.77
ENSMUSG00000017491	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	TA0850_RARB_full_dimer	Rarb	13.45	9.98	12.67	9.77
ENSMUSG00000017491	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	TA0750_Rarb_DBD_dimer	Rarb	13.45	9.98	12.67	9.77
ENSMUSG00000017491	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	RARB.Me9644.1.YY2017.HT-SE2	Rarb	13.45	9.98	12.67	9.77
ENSMUSG00000017491	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	MA0858.1.Rarb.var.2	Rarb	13.45	9.98	12.67	9.77
ENSMUSG00000017491	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	RARB.Ca9644.1.YY2017.HT-SE2	Rarb	13.45	9.98	12.67	9.77
ENSMUSG00000017491	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	RARB.Ca9644.3.YY2017.HT-SE2	Rarb	13.45	9.98	12.67	9.77
ENSMUSG00000017491	retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]	RARB.Ca9644.2.YY2017.HT-SE2	Rarb	13.45	9.98	12.67	9.77
ENSMUSG00000001288	retinoic acid receptor, gamma [Source:MGI Symbol;Acc:MGI:97858]	SMiLE_RARg	Rarg	9.51	7.05	7.84	6.04
ENSMUSG00000001288	retinoic acid receptor, gamma [Source:MGI Symbol;Acc:MGI:97858]	TA0732_RARG_DBD_dimer	Rarg	9.51	7.05	7.84	6.04
ENSMUSG00000001288	retinoic acid receptor, gamma [Source:MGI Symbol;Acc:MGI:97858]	MA0859.1.Rarg	Rarg	9.51	7.05	7.84	6.04
ENSMUSG00000001288	retinoic acid receptor, gamma [Source:MGI Symbol;Acc:MGI:97858]	TA0735_RARG_full_dimer	Rarg	9.51	7.05	7.84	6.04
ENSMUSG00000001288	retinoic acid receptor, gamma [Source:MGI Symbol;Acc:MGI:97858]	TA0753_Rarg_DBD_dimer	Rarg	9.51	7.05	7.84	6.04
ENSMUSG00000001288	retinoic acid receptor, gamma [Source:MGI Symbol;Acc:MGI:97858]	RARG.Me9643.1.YY2017.HT-SE2	Rarg	9.51	7.05	7.84	6.04
